chr	start	end	variant	PosteriorProb	Disease	CredibleSet	CellType
chr20	33699435	33699435	rs6060244	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_TNF
chr20	33699435	33699435	rs6060244	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_IL1b
chr20	33699435	33699435	rs6060244	NA	CAD_Harst2017	CAD_Harst2017-rs867186	IMR90-ENCODE
chr20	33699625	33699625	rs6060245	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_Ctrl
chr20	33699625	33699625	rs6060245	NA	CAD_Harst2017	CAD_Harst2017-rs867186	astrocyte-Roadmap
chr20	33699625	33699625	rs6060245	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H1_Derived_Mesenchymal_Stem_Cells-Roadmap
chr20	33720920	33720920	rs11908683	NA	CAD_Harst2017	CAD_Harst2017-rs867186	CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_trunk_fetal-Roadmap
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	adrenal_gland_fetal-ENCODE
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_VEGF
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_trunk_fetal-ENCODE
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Adipocyte-Claussnitzer_d0
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	body_of_pancreas-ENCODE
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	heart_ventricle-ENCODE
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Adipocyte-Claussnitzer_d6
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Adipocyte-Claussnitzer_d2
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	pancreas-Roadmap
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_Ctrl
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Adipocyte-Claussnitzer_d14
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	coronary_artery_smooth_muscle_cell-Miller2016
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_leg_fetal-ENCODE
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_TNF
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	adrenal_gland_fetal-Roadmap
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	stomach_fetal-ENCODE
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	ovary-Roadmap
chr20	33722863	33722863	rs2295888	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_IL1b
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_IL1b
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	astrocyte-Roadmap
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	fibroblast_of_arm-ENCODE
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	PC-9-ENCODE
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_Ctrl
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_VEGF
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	MCF10A_treated_with_TAM24hr-Ji2017
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_TNF
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	astrocyte-ENCODE
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_Ctrl
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	fibroblast_of_lung-Roadmap
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	IMR90-Roadmap
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	psoas_muscle-Roadmap
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	HeLa-S3-Roadmap
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	HeLa-S3-ENCODE
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	gastrocnemius_medialis-ENCODE
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	adrenal_gland-ENCODE
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	foreskin_fibroblast-Roadmap
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Adipocyte-Claussnitzer_d0
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H1_Derived_Mesenchymal_Stem_Cells-Roadmap
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_VEGF
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	MCF10A-Ji2017
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_IL1b
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	THP_pmaLPS_ATAC_48h
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	CD8-positive_alpha-beta_T_cell-ENCODE
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_TNF
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	fibroblast_of_dermis-Roadmap
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	fibroblast_of_dermis-ENCODE
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	cardiac_muscle_cell-ENCODE
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	IMR90-ENCODE
chr20	33724221	33724221	rs75648520	NA	CAD_Harst2017	CAD_Harst2017-rs867186	brite_adipose-Loft2014
chr20	33724758	33724758	rs73903017	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Adipocyte-Claussnitzer_d2
chr20	33724758	33724758	rs73903017	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_VEGF
chr20	33724758	33724758	rs73903017	NA	CAD_Harst2017	CAD_Harst2017-rs867186	transverse_colon-ENCODE
chr20	33724758	33724758	rs73903017	NA	CAD_Harst2017	CAD_Harst2017-rs867186	adipose_tissue-ENCODE
chr20	33724758	33724758	rs73903017	NA	CAD_Harst2017	CAD_Harst2017-rs867186	psoas_muscle-Roadmap
chr20	33724758	33724758	rs73903017	NA	CAD_Harst2017	CAD_Harst2017-rs867186	CD8-positive_alpha-beta_T_cell-ENCODE
chr20	33726150	33726150	rs60866116	NA	CAD_Harst2017	CAD_Harst2017-rs867186	CD8-positive_alpha-beta_T_cell-ENCODE
chr20	33739456	33739456	rs80277764	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_trunk_fetal-Roadmap
chr20	33739456	33739456	rs80277764	NA	CAD_Harst2017	CAD_Harst2017-rs867186	brite_adipose-Loft2014
chr20	33739456	33739456	rs80277764	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_leg_fetal-Roadmap
chr20	33739456	33739456	rs80277764	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_leg_fetal-ENCODE
chr20	33745891	33745891	rs141474375	NA	CAD_Harst2017	CAD_Harst2017-rs867186	U937_LPS_4hr-Engreitz
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_IL1b
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H7
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H1-hESC-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	gastrocnemius_medialis-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	A673-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	spinal_cord_fetal-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	adipose_tissue-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	spleen-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	endothelial_cell_of_umbilical_vein-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	stomach-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_Ctrl
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_VEGF
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	stomach_fetal-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_TNF
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	stomach_fetal-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_TNF
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_Ctrl
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	uterus-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	coronary_artery-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	transverse_colon-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	CD4-positive_helper_T_cell-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	CD34-positive_mobilized-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	cardiac_muscle_cell-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	adrenal_gland_fetal-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	U937_LPS_4hr-Engreitz
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	body_of_pancreas-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	teloHAEC
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	adrenal_gland_fetal-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	psoas_muscle-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_VEGF
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H9-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Adipocyte-Claussnitzer_d0
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_trunk_fetal-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	K562-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Jurkat-Engreitz
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	iPS_DF_19.11-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	iPS_DF_19.11_Cell_Line-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	MDA-MB-231
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	placenta-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	megakaryocyte-erythroid_progenitor-Corces2016
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_IL1b
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_leg_fetal-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	ovary-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	induced_pluripotent_stem_cell-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	hepatocyte-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_leg_fetal-Roadmap
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	heart_ventricle-ENCODE
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	THP_pmaLPS_ATAC_2h
chr20	33754405	33754405	rs8119351	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_trunk_fetal-ENCODE
chr20	33759272	33759272	rs2069940	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_trunk_fetal-ENCODE
chr20	33759272	33759272	rs2069940	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_leg_fetal-Roadmap
chr20	33759272	33759272	rs2069940	NA	CAD_Harst2017	CAD_Harst2017-rs867186	uterus-ENCODE
chr20	33759272	33759272	rs2069940	NA	CAD_Harst2017	CAD_Harst2017-rs867186	muscle_of_trunk_fetal-Roadmap
chr20	33759272	33759272	rs2069940	NA	CAD_Harst2017	CAD_Harst2017-rs867186	white_adipose-Loft2014
chr20	33764554	33764554	rs867186	NA	CAD_Harst2017	CAD_Harst2017-rs867186	gastrocnemius_medialis-ENCODE
chr20	33768523	33768523	rs7265317	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_Ctrl
chr20	33769926	33769926	rs945961	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_VEGF
chr20	33769926	33769926	rs945961	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_Ctrl
chr20	33775200	33775200	rs11167260	NA	CAD_Harst2017	CAD_Harst2017-rs867186	trophoblast_cell-ENCODE
chr20	33775200	33775200	rs11167260	NA	CAD_Harst2017	CAD_Harst2017-rs867186	CD14-positive_monocyte-Novakovic2016
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_TNF
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	white_adipose-Loft2014
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_VEGF
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_IL1b
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	transverse_colon-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	thyroid_gland-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	THP_pmaLPS_ATAC_0h
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	thymus_fetal-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	uterus-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	TeloHAEC_Ctrl
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	gastrocnemius_medialis-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_Ctrl
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_IL1b
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_TNF
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Eahy926_VEGF
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	endothelial_cell_of_umbilical_vein-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	fibroblast_of_arm-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	fibroblast_of_dermis-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	fibroblast_of_dermis-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	fibroblast_of_lung_fetal-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	foreskin_fibroblast-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	coronary_artery_smooth_muscle_cell-Miller2016
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	GM12878-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H1_Derived_Mesenchymal_Stem_Cells-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H1-hESC-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H1-hESC-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H7
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H9-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	H9-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	B_cell-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	A673-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Adipocyte-Claussnitzer_d0
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Adipocyte-Claussnitzer_d14
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Adipocyte-Claussnitzer_d2
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Adipocyte-Claussnitzer_d6
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	adipose_tissue-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	adrenal_gland-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	adrenal_gland_fetal-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	adrenal_gland_fetal-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	HAP1
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	bipolar_neuron_from_iPSC-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	body_of_pancreas-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	breast_epithelium-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	brite_adipose-Loft2014
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	cardiac_muscle_cell-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	CD19-positive_B_cell-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	CD34-positive_mobilized-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	CD3-positive_T_cell-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	CD8-positive_alpha-beta_T_cell-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	coronary_artery-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	placenta-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	myotube_originated_from_skeletal_muscle_myoblast-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	NCCIT
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	OCI-LY7-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	ovary-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Panc1-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	pancreas-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	pancreatic-acinar-cell-AMP
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	pancreatic-alpha-cell-AMP
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	pancreatic-beta-cell-AMP
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	PC-9-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	placenta-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	myotube-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	psoas_muscle-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	sigmoid_colon-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	skeletal_muscle_myoblast-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	small_intestine_fetal-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	spinal_cord_fetal-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	stomach-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	stomach_fetal-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	stomach_fetal-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	stomach-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	T-cell-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	large_intestine_fetal-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	heart_ventricle-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	HeLa-S3-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	HeLa-S3-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	HepG2-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	HT29
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	IMR90-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	induced_pluripotent_stem_cell-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	iPS_DF_19.11-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	Jurkat-Engreitz
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	K562-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	teloHAEC
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	large_intestine_fetal-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	LNCAP
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	LoVo
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	mammary_epithelial_cell-ENCODE
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	mammary_epithelial_cell-Roadmap
chr20	33796192	33796192	rs17092456	NA	CAD_Harst2017	CAD_Harst2017-rs867186	MCF10A_treated_with_TAM24hr-Ji2017
