CredibleSet	TargetGene	chr	start	end	variant	PosteriorProb	Disease	chr.1	start.1	end.1	name	class	activity_base	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	powerlaw_contact	powerlaw_contact_reference	hic_contact	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	MaxABC	GeneRank
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774776	57774976	genic|chr4:57774626-57775126	genic	11.715766	57844805	NA	0.727839	True	69929	False	0.003939	0.012468	0.012438	0.00393	0.001216	0.005146	0.060285	0.03339	0.145725	0.033216	CD4-positive_helper_T_cell-Corces2016	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774769	57774969	genic|chr4:57774619-57775119	genic	10.915236	57844805	NA	0.739775	True	69936	False	0.003939	0.012467	0.012437	0.00393	0.001216	0.005146	0.056165	0.035333	0.135756	0.037109	THP-1_monocyte-VanBortle2017	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824375	57824575	intergenic|chr4:57824225-57824725	intergenic	2.438928	57844805	NA	0.588358	True	20330	False	0.008881	0.036748	0.036435	0.008806	0.001216	0.010021	0.024441	0.01585	0.088863	0.024843	heart_ventricle-ENCODE	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824005	57825112	intergenic|chr4:57823855-57825262	intergenic	9.001008	57844805	NA	0.775175	True	20246.5	False	0.036881	0.036566	0.008881	0.008805	0.001216	0.010021	0.090201	0.034329	0.329132	0.051352	TeloHAEC_IL1b	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824227	57824592	intergenic|chr4:57824077-57824742	intergenic	5.302478	57844805	NA	0.794036	True	20395.5	False	0.008881	0.036645	0.036334	0.008806	0.001216	0.010022	0.053139	0.032439	0.192658	0.050606	fibroblast_of_dermis-Roadmap	0.171368	2
CAD_Harst2017-rs72627509	POLR2B	chr4	57824451	57824451	rs56155140	NA	CAD_Harst2017	chr4	57824222	57824618	intergenic|chr4:57824072-57824768	intergenic	3.061952	57844805	NA	0.805402	True	20385	False	0.008881	0.036661	0.03635	0.008806	0.001216	0.010021	0.030685	0.018647	0.111301	0.028241	stomach_fetal-Roadmap	0.171368	2
CAD_Harst2017-rs72627509	PPAT	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774816	57775495	genic|chr4:57774666-57775645	genic	19.178339	57301802	NA	0.812979	True	473353.5	False	0.001657	0.002339	0.002356	0.001669	0.001216	0.002885	0.055326	0.03014	0.045188	0.011013	CD14-positive_monocyte-Novakovic2016	0.03014	13
CAD_Harst2017-rs72627509	PPAT	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774817	57775179	genic|chr4:57774667-57775329	genic	13.202556	57301802	NA	0.826177	True	473196	False	0.001121	0.00234	0.002357	0.001129	0.001216	0.002345	0.030961	0.016002	0.031117	0.00709	CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016	0.03014	13
CAD_Harst2017-rs72627509	PPAT	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774707	57776117	genic|chr4:57774557-57776267	genic	6.00718	57301802	NA	0.755051	True	473610	False	0.001657	0.002338	0.002355	0.001669	0.001216	0.002885	0.01733	0.022324	0.014147	0.006983	A673-ENCODE	0.03014	13
CAD_Harst2017-rs72627509	PPAT	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774710	57775394	genic|chr4:57774560-57775544	genic	14.83597	57301802	NA	0.905491	True	473250	False	0.001657	0.00234	0.002357	0.001669	0.001216	0.002885	0.042799	0.022342	0.034963	0.007285	THP_pmaLPS_ATAC_0h	0.03014	13
CAD_Harst2017-rs72627509	PPAT	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774783	57774983	genic|chr4:57774633-57775133	genic	15.714607	57301802	NA	0.957267	True	473081	False	0.001121	0.00234	0.002357	0.001129	0.001216	0.002345	0.036852	0.019457	0.037045	0.00713	U937_LPS_4hr-Engreitz	0.03014	13
CAD_Harst2017-rs72627509	PPAT	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774789	57775593	genic|chr4:57774639-57775743	genic	18.781561	57301802	NA	0.803772	True	473389	False	0.001657	0.002339	0.002356	0.001669	0.001216	0.002885	0.054181	0.029426	0.04425	0.010878	CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016	0.03014	13
CAD_Harst2017-rs72627509	PPAT	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774821	57775416	genic|chr4:57774671-57775566	genic	16.970248	57301802	NA	0.873635	True	473316.5	False	0.001657	0.002339	0.002356	0.001669	0.001216	0.002885	0.048956	0.023423	0.039988	0.008987	CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016	0.03014	13
CAD_Harst2017-rs72627509	PPAT	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774769	57775274	genic|chr4:57774619-57775424	genic	20.706183	57301802	NA	0.953479	True	473219.5	False	0.001657	0.00234	0.002357	0.001669	0.001216	0.002885	0.059733	0.028904	0.0488	0.008792	spleen-ENCODE	0.03014	13
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57772717	57775611	promoter|chr4:57772567-57775761	promoter	27.863684	57774041	NA	0.869847	True	123	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.983528	0.523757	3.439383	0.718939	induced_pluripotent_stem_cell-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57772756	57775715	promoter|chr4:57772606-57775865	promoter	21.698161	57774041	NA	0.824955	True	194.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.765898	0.481925	2.678335	0.705442	H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57772974	57774887	promoter|chr4:57772824-57775037	promoter	27.727688	57774041	NA	0.91152	True	110.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.978727	0.531741	3.422596	0.719656	H7	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773001	57774141	promoter|chr4:57772851-57774291	promoter	12.439476	57774041	NA	0.759247	True	470	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.439087	0.288041	1.53548	0.423504	H9-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773003	57774210	promoter|chr4:57772853-57774360	promoter	2.938402	57774041	NA	0.641478	True	434.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.103719	0.185343	0.362705	0.266335	large_intestine_fetal-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773011	57774141	promoter|chr4:57772861-57774291	promoter	9.558558	57774041	NA	0.800717	True	465	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.337396	0.24003	1.179871	0.336314	iPS_DF_19.11-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773012	57776117	promoter|chr4:57772862-57776267	promoter	18.749779	57774041	NA	0.695657	True	523.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.661827	0.45488	2.314399	0.647435	thymus_fetal-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773029	57774950	promoter|chr4:57772879-57775100	promoter	19.698627	57774041	NA	0.773383	True	51.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.695319	0.401499	2.431521	0.536488	H9-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773030	57776004	promoter|chr4:57772880-57776154	promoter	18.342997	57774041	NA	0.690932	True	476	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.647468	0.462363	2.264187	0.657413	thymus_fetal-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773041	57776076	promoter|chr4:57772891-57776226	promoter	10.959784	57774041	NA	0.627465	True	517.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.386857	0.390606	1.352832	0.597947	T-cell-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773045	57776096	promoter|chr4:57772895-57776246	promoter	11.939282	57774041	NA	0.619725	True	529.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.421431	0.404904	1.473738	0.60505	CD3-positive_T_cell-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773056	57776088	promoter|chr4:57772906-57776238	promoter	15.800975	57774041	NA	0.652803	True	531	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.55774	0.440515	1.95041	0.649706	small_intestine_fetal-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773096	57774141	promoter|chr4:57772946-57774291	promoter	12.888113	57774041	NA	0.878768	True	422.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.454922	0.294923	1.590858	0.397982	H1-hESC-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773145	57775959	promoter|chr4:57772995-57776109	promoter	17.448818	57774041	NA	0.648566	True	511	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.615905	0.463791	2.153813	0.659784	CD4-positive_helper_T_cell-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773201	57776215	promoter|chr4:57773051-57776365	promoter	14.941362	57774041	NA	0.633595	True	667	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.527398	0.34529	1.844303	0.578946	large_intestine_fetal-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773220	57775619	promoter|chr4:57773070-57775769	promoter	12.192897	57774041	NA	0.649381	True	378.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.430383	0.344747	1.505043	0.536724	stomach_fetal-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773271	57775788	promoter|chr4:57773121-57775938	promoter	36.301474	57774041	NA	0.894492	True	488.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	1.281363	0.700386	4.480911	0.840001	hepatocyte-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57773201	57776215	promoter|chr4:57773051-57776365	promoter	14.941362	57774041	NA	0.633595	True	667	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.527398	0.34529	1.844303	0.578946	large_intestine_fetal-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57774821	57775416	genic|chr4:57774671-57775566	genic	16.970248	57774041	NA	0.685107	True	1077.5	False	0.014568	0.125372	0.123436	0.014344	0.001216	0.015559	0.264046	0.155376	2.09474	0.442474	CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57774843	57774843	rs6853156	NA	CAD_Harst2017	chr4	57773271	57775788	promoter|chr4:57773121-57775938	promoter	36.301474	57774041	NA	0.894492	True	488.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	1.281363	0.700386	4.480911	0.840001	hepatocyte-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57824932	57824932	rs7687767	NA	CAD_Harst2017	chr4	57824311	57825026	intergenic|chr4:57824161-57825176	intergenic	5.590871	57774041	NA	0.56693	True	50627.5	False	0.004542	0.01654	0.016474	0.004524	0.001216	0.00574	0.032091	0.020162	0.092104	0.027882	endothelial_cell_of_umbilical_vein-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773281	57774141	promoter|chr4:57773131-57774291	promoter	6.908057	57774041	NA	0.771916	True	330	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.243839	0.155265	0.852703	0.20893	H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773301	57776136	promoter|chr4:57773151-57776286	promoter	15.903648	57774041	NA	0.661561	True	677.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.561364	0.387863	1.963084	0.588773	stomach_fetal-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773311	57774415	promoter|chr4:57773161-57774565	promoter	12.598645	57774041	NA	0.765378	True	178	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.444705	0.281206	1.555127	0.338582	brite_adipose-Loft2014	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773315	57774976	promoter|chr4:57773165-57775126	promoter	24.544101	57774041	NA	0.850904	True	104.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.866354	0.493842	3.029627	0.628316	H1-hESC-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773320	57776071	promoter|chr4:57773170-57776221	promoter	9.569258	57774041	NA	0.598786	True	654.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.337774	0.310999	1.181191	0.489922	CD56-positive_natural_killer_cells-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773356	57775953	promoter|chr4:57773206-57776103	promoter	13.390799	57774041	NA	0.587991	True	613.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.472666	0.342525	1.652907	0.563741	small_intestine_fetal-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773357	57774842	promoter|chr4:57773207-57774992	promoter	18.11874	57774041	NA	0.791022	True	58.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.639552	0.41148	2.236506	0.610394	iPS_DF_19.11_Cell_Line-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773405	57774812	promoter|chr4:57773255-57774962	promoter	15.802443	57774041	NA	0.714396	True	67.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.557792	0.321215	1.950591	0.428231	HAP1	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773502	57774141	promoter|chr4:57773352-57774291	promoter	9.914771	57774041	NA	0.757109	True	219.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.34997	0.228079	1.22384	0.260349	white_adipose-Loft2014	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773559	57775496	promoter|chr4:57773409-57775646	promoter	13.539625	57774041	NA	0.626283	True	486.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.477919	0.31462	1.671278	0.500418	CD34-positive_mobilized-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773562	57775994	promoter|chr4:57773412-57776144	promoter	12.628975	57774041	NA	0.63219	True	737	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.445775	0.272662	1.558871	0.453182	muscle_of_leg_fetal-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773570	57775804	promoter|chr4:57773420-57775954	promoter	14.909938	57774041	NA	0.608441	True	646	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.526288	0.335789	1.840424	0.538753	placenta-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773582	57776061	promoter|chr4:57773432-57776211	promoter	19.735754	57774041	NA	0.689425	True	780.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.696629	0.443205	2.436104	0.65936	uterus-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773602	57775607	promoter|chr4:57773452-57775757	promoter	11.388861	57774041	NA	0.623513	True	563.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.402002	0.269736	1.405796	0.445716	muscle_of_trunk_fetal-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773612	57774950	promoter|chr4:57773462-57775100	promoter	12.523919	57774041	NA	0.70576	True	240	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.442067	0.282197	1.545903	0.391523	cardiac_muscle_cell-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773627	57775357	promoter|chr4:57773477-57775507	promoter	10.75697	57774041	NA	0.576259	True	451	True	0.125372	0.123436	0.034617	0.034082	0.001216	0.035298	0.379698	0.288074	1.327798	0.462341	Eahy926_TNF	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773628	57776069	promoter|chr4:57773478-57776219	promoter	20.430405	57774041	NA	0.719651	True	807.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.721149	0.493609	2.521849	0.668916	OCI-LY7-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773640	57774960	promoter|chr4:57773490-57775110	promoter	8.337013	57774041	NA	0.600538	True	259	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.294278	0.253041	1.029088	0.363168	myotube-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773647	57774981	promoter|chr4:57773497-57775131	promoter	7.806159	57774041	NA	0.596994	True	273	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.27554	0.236337	0.963561	0.343594	myotube_originated_from_skeletal_muscle_myoblast-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773650	57774935	promoter|chr4:57773500-57775085	promoter	6.502543	57774041	NA	0.56693	True	251.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.229526	0.144202	0.802648	0.242983	endothelial_cell_of_umbilical_vein-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773655	57776039	promoter|chr4:57773505-57776189	promoter	23.210317	57774041	NA	0.69855	True	806	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.819274	0.522338	2.86499	0.752642	Karpas-422-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773663	57774141	promoter|chr4:57773513-57774291	promoter	12.373916	57774041	NA	0.923782	True	139	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.436772	0.223481	1.527387	0.291404	NCCIT	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773665	57776140	promoter|chr4:57773515-57776290	promoter	11.562697	57774041	NA	0.608278	True	861.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.408138	0.279419	1.427254	0.465905	spinal_cord_fetal-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773666	57775872	promoter|chr4:57773516-57776022	promoter	14.832044	57774041	NA	0.666327	True	728	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.523539	0.386975	1.830809	0.585101	ovary-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773669	57776040	promoter|chr4:57773519-57776190	promoter	12.012238	57774041	NA	0.639523	True	813.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.424006	0.301353	1.482743	0.476562	MM.1S-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773670	57775507	promoter|chr4:57773520-57775657	promoter	11.754323	57774041	NA	0.618095	True	547.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.414902	0.281727	1.450907	0.456198	muscle_of_trunk_fetal-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773672	57776062	promoter|chr4:57773522-57776212	promoter	12.06932	57774041	NA	0.619602	True	826	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.426021	0.349599	1.489789	0.577109	adrenal_gland_fetal-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773672	57774862	promoter|chr4:57773522-57775012	promoter	15.053477	57774041	NA	0.717268	True	226	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.531355	0.284774	1.858142	0.396484	H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773672	57775621	promoter|chr4:57773522-57775771	promoter	20.999941	57774041	NA	0.718918	True	605.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.741252	0.466224	2.59215	0.669314	trophoblast_cell-ENCODE	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773673	57774974	promoter|chr4:57773523-57775124	promoter	5.472088	57774041	NA	0.574039	True	282.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.193153	0.125973	0.675453	0.192804	H1_Derived_Mesenchymal_Stem_Cells-Roadmap	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773674	57775999	promoter|chr4:57773524-57776149	promoter	6.796199	57774041	NA	0.583062	True	795.5	True	0.034617	0.125372	0.123436	0.034082	0.001216	0.035298	0.239891	0.213271	0.838896	0.398345	LoVo	0.700386	1
CAD_Harst2017-rs72627509	REST	chr4	57773908	57773908	rs66790703	NA	CAD_Harst2017	chr4	57773674	57775507	promoter|chr4:57773524-57775657	promoter	16.50273	57774041	NA	0.614673	True	549.5	True	0.125372	0.123436	0.034617	0.034082	0.001216	0.035298	0.582511	0.300977	2.037032	0.498577	TeloHAEC_Ctrl	0.700386	1
